Country Name,Country Code,Indicator Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Lao PDR,LAO,"Mortality rate, under-5 (per 1,000 live births)",153,147.7,142.6,137.6,132.8,128,123.4,119,114.7,110.5,106.4,102.3,98.2,94.2,90.1,86.2,82.3,78.6,74.9,71.4,68,64.8,61.8,58.9,56.2,53.6,51.3,49.2,47.3,45.5,
Lao PDR,LAO,"Mortality rate, under-5, female (per 1,000 live births)",143.9,138.8,133.7,128.9,124.2,119.6,115.2,110.9,106.6,102.5,98.5,94.5,90.6,86.7,82.8,79.1,75.4,71.8,68.4,65.1,61.8,58.8,55.9,53.2,50.7,48.3,46.1,44.2,42.4,40.7,
Lao PDR,LAO,"Mortality rate, under-5, male (per 1,000 live births)",161.4,156.2,151.1,146,141,136,131.4,126.8,122.5,118.2,113.9,109.7,105.5,101.3,97.1,92.9,88.9,84.9,81.1,77.4,73.8,70.4,67.2,64.2,61.4,58.6,56.2,54,51.9,50.1,
Lao PDR,LAO,People using at least basic sanitation services (% of population),,,,,,,,,,,28.29499838,31.30943134,34.31403815,37.30562489,40.28432186,43.16045356,45.84870479,48.52181503,51.18109706,53.82499976,56.45443231,59.06949337,61.67064894,64.25655439,66.82845018,69.38612054,71.93004839,74.45941043,,,
Lao PDR,LAO,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,30.3,,,,,50.4,,,,,31.8,,,,,25.5,,,,,21.2,,,,,,,,
Lao PDR,LAO,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,67.4,,,,,81.8,,,,,70.7,,,,,64,,,,,56.8,,,,,,,,
Lao PDR,LAO,"Smoking prevalence, females (% of adults)",,,,,,,,,,,17.9,,,,,13.5,,,,,10.1,9.7,9.1,8.7,8.1,7.7,7.3,,,,
Lao PDR,LAO,"Smoking prevalence, males (% of adults)",,,,,,,,,,,68.5,,,,,62.5,,,,,57.2,55.8,54.9,54.3,53.1,52.1,51.2,,,,
Lao PDR,LAO,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,42.7,,,,,37.3,,,,,33.1,32.3,31.5,31.1,30.2,29.5,28.9,,,,
Lao PDR,LAO,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,49,,51,,,
Latvia,LVA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,89.65882874,,,90.21825409,,,93.22247314,,,
Latvia,LVA,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,,,,55.5,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,"Immunization, DPT (% of children ages 12-23 months)",,,87,80,97,98,93,92,94,95,96,97,97,98,99,99,96,94,94,94,92,92,91,94,92,94,98,98,96,99,
Latvia,LVA,"Immunization, HepB3 (% of one-year-old children)",,,,,,,,,9,94,95,96,98,98,98,99,94,91,93,92,91,89,90,94,92,94,98,98,96,99,
Latvia,LVA,"Immunization, measles (% of children ages 12-23 months)",,,95,80,81,81,96,97,97,97,97,98,98,98,98,98,98,95,96,92,95,92,90,96,95,96,93,96,98,99,
Latvia,LVA,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",0.07,0.08,0.1,0.11,0.13,0.15,0.16,0.18,0.2,0.64,0.23,0.25,0.26,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.34,0.35,0.35,0.36,0.36,0.37,0.37,0.38,0.38,0.38,
Latvia,LVA,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,96,98,89,84,80,72,67,64,55,51,50,47,53,49,42,40,37,32,29,,
Latvia,LVA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,34,35,33,34,32,30,32,32,29,28,26,26,23,27,24,23,26,19,,,
Latvia,LVA,"Mortality rate, neonatal (per 1,000 live births)",8.4,9.6,10.6,11.3,11.5,11.3,10.6,9.7,8.7,7.8,7.2,6.6,6.2,5.8,5.6,5.4,5.2,5,4.8,4.5,4.2,3.9,3.5,3.2,2.9,2.6,2.4,2.2,2,1.9,
Latvia,LVA,"Mortality rate, under-5 (per 1,000 live births)",17,18.4,19.3,19.9,20,19.8,19,17.9,16.6,15.4,14.2,13.3,12.6,11.9,11.2,10.5,9.8,9.3,8.8,8.3,7.8,7.3,6.6,6,5.5,5,4.5,4.2,3.9,3.6,
Latvia,LVA,"Mortality rate, under-5, female (per 1,000 live births)",14.9,16.1,17,17.5,17.7,17.5,16.9,16,14.9,13.8,12.7,11.9,11.3,10.7,10.1,9.5,8.9,8.4,8,7.6,7.1,6.6,6.1,5.5,5,4.6,4.2,3.8,3.5,3.3,
Latvia,LVA,"Mortality rate, under-5, male (per 1,000 live births)",19.1,20.5,21.6,22.1,22.3,21.9,21,19.8,18.3,16.9,15.6,14.6,13.8,13,12.2,11.4,10.7,10.1,9.6,9.1,8.5,7.9,7.2,6.5,5.9,5.4,4.9,4.5,4.2,3.9,
Latvia,LVA,People using at least basic sanitation services (% of population),,,,,,,,,,,88.47630778,88.44890123,88.79254343,89.05009088,89.25750464,89.46234754,89.63792266,89.80620311,89.97444455,90.15071002,90.33420178,90.5163169,90.69687388,90.87587676,91.05317564,91.41685799,91.78196205,92.14826586,,,
Latvia,LVA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,2.4,2.3,1.5,0.6,1.2,1.7,1.6,1,1,1.1,0.8,0.6,0.6,0.8,,,
Latvia,LVA,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,5.4,4.8,2.6,1.6,2.4,3.6,3.6,2.9,2.6,2.4,1.8,1.6,1.4,1.5,,,
Latvia,LVA,"Smoking prevalence, females (% of adults)",,,,,,,,,,,24.7,,,,,24.9,,,,,25.3,25.4,25.4,25.5,25.6,25.6,25.6,,,,
Latvia,LVA,"Smoking prevalence, males (% of adults)",,,,,,,,,,,56.2,,,,,54.5,,,,,52.5,52.3,52,51.9,51.6,51,51,,,,
Latvia,LVA,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,38.8,,,,,38.2,,,,,37.5,37.5,37.3,37.3,37.3,37,37,,,,
Latvia,LVA,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,67,,71,,,
Lebanon,LBN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,37.02732468,,,46.92713547,,,44.75142288,,,
Lebanon,LBN,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,,,,,37.2,,,,40.4,,,,34.2,,,,,46.8,,,,,,,,,,,
Lebanon,LBN,"Immunization, DPT (% of children ages 12-23 months)",82,86,90,91,92,93,93,92,89,86,83,80,77,74,75,77,78,80,81,81,82,82,83,83,83,83,83,83,83,83,
Lebanon,LBN,"Immunization, HepB3 (% of one-year-old children)",,,,,,,,,,86,83,80,77,74,75,77,78,80,81,81,81,80,80,80,80,80,80,80,80,80,
Lebanon,LBN,"Immunization, measles (% of children ages 12-23 months)",61,65,76,88,88,85,85,89,83,77,71,65,59,53,58,63,69,74,79,80,80,81,81,82,82,82,82,82,82,82,
Lebanon,LBN,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.05,0.05,0.05,0.05,
Lebanon,LBN,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,17,15,12,10,9.9,9.6,9.1,11,13,12,12,11,13,13,12,12,11,10,11,,
Lebanon,LBN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,28,27,26,25,24,24,24,23,23,23,23,25,25,27,28,29,29,29,,,
Lebanon,LBN,"Mortality rate, neonatal (per 1,000 live births)",20.5,19.5,18.5,17.4,16.4,15.4,14.6,13.8,13,12.3,11.7,11,10.3,9.6,9,8.3,7.7,7.1,6.7,6.3,6,5.7,5.5,5.2,5,4.8,4.6,4.5,4.3,4.2,
Lebanon,LBN,"Mortality rate, under-5 (per 1,000 live births)",32.1,30.6,29.2,27.9,26.6,25.4,24.2,23.1,22,20.9,19.8,18.6,17.5,16.3,15.2,14.1,13.1,12.2,11.4,10.8,10.3,9.8,9.4,9,8.7,8.3,8,7.7,7.4,7.2,
Lebanon,LBN,"Mortality rate, under-5, female (per 1,000 live births)",30.5,29.1,27.8,26.5,25.3,24.1,23,21.9,20.9,19.8,18.7,17.6,16.5,15.4,14.4,13.3,12.4,11.5,10.8,10.2,9.7,9.3,8.9,8.5,8.2,7.9,7.6,7.3,7.1,6.8,
Lebanon,LBN,"Mortality rate, under-5, male (per 1,000 live births)",33.6,32.1,30.6,29.2,27.9,26.6,25.4,24.2,23.1,21.9,20.8,19.6,18.3,17.2,16,14.8,13.7,12.8,12,11.3,10.8,10.3,9.8,9.4,9,8.7,8.4,8.1,7.8,7.5,
Lebanon,LBN,People using at least basic sanitation services (% of population),,,,,,,,,,,75.06015705,75.06015705,75.06015705,76.62163462,78.18311218,79.74458974,81.30606731,82.86754487,84.42902244,85.9905,87.55197756,89.11345513,90.67493269,92.23641026,93.79788782,95.35936538,96.92084295,98.47663917,,,
Lebanon,LBN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
Lebanon,LBN,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,
Lebanon,LBN,"Smoking prevalence, females (% of adults)",,,,,,,,,,,34,,,,,31.3,,,,,29.1,28.6,28.5,27.8,27.6,27.2,26.9,,,,
Lebanon,LBN,"Smoking prevalence, males (% of adults)",,,,,,,,,,,41.1,,,,,40.7,,,,,40.7,40.6,40.8,40.5,40.7,40.6,40.7,,,,
Lebanon,LBN,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,37.5,,,,,36.1,,,,,35.1,34.7,34.8,34.2,34.2,33.9,33.8,,,,
Lebanon,LBN,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,71,,73,,,
Lesotho,LSO,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,18.49702454,,,,,,45.56381607,,,
Lesotho,LSO,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,18.9,,,26.8,,,,,29.5,36.1,34.7,,35.2,,,,,45.6,,,,,59.8,,,,,,
Lesotho,LSO,"Immunization, DPT (% of children ages 12-23 months)",82,84,85,86,87,88,87,87,88,88,83,78,84,90,90,89,89,88,88,91,93,96,95,93,88,83,87,87,87,87,
Lesotho,LSO,"Immunization, HepB3 (% of one-year-old children)",,,,,,,,,,,,,,17,60,87,91,90,88,91,93,96,95,93,88,83,87,87,87,87,
Lesotho,LSO,"Immunization, measles (% of children ages 12-23 months)",80,81,81,82,82,83,82,80,79,77,74,70,78,85,84,83,82,81,80,84,88,92,91,90,92,93,90,90,90,90,
Lesotho,LSO,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",11.47,16.05,21.69,27.86,34.46,39.6,42.75,43.91,42.43,40.07,36.73,32.76,29.87,27.44,25.44,24.31,23.22,23.65,23.31,22.61,21.02,19.88,18.62,17.25,15.89,14.55,13.57,12.56,11.83,11.35,
Lesotho,LSO,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,992,1080,1160,1220,1260,1280,1280,1260,1220,1180,1120,1050,985,916,852,788,724,665,611,,
Lesotho,LSO,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,614,633,653,671,680,679,668,652,623,607,594,585,586,583,579,574,559,544,,,
Lesotho,LSO,"Mortality rate, neonatal (per 1,000 live births)",38.5,38.4,38.2,37.9,37.6,37.3,37.1,36.9,36.7,36.7,36.9,37.1,37.3,37.4,37.6,37.8,38.2,38.7,39.3,39.9,40.5,41.1,41.7,42.3,42.9,43.4,43.7,43.6,43.4,42.8,
Lesotho,LSO,"Mortality rate, under-5 (per 1,000 live births)",85.2,85,85.8,87.3,89.5,92.2,94.8,98,101,103.9,106.8,109.3,110.6,111.8,112.7,113.3,113.9,111.6,110.6,103.7,97.9,96.1,95.6,94.8,94.2,94.1,90.6,88.7,86.6,86.4,
Lesotho,LSO,"Mortality rate, under-5, female (per 1,000 live births)",77.9,77.7,78.4,79.8,82,84.6,87.2,90.3,93.2,96.1,98.8,101.2,102.5,103.6,104.4,104.9,105.5,103.3,102.3,95.6,89.9,88.3,87.8,86.8,86.4,86.3,82.7,80.9,79,78.9,
Lesotho,LSO,"Mortality rate, under-5, male (per 1,000 live births)",92.2,92.1,92.9,94.5,96.8,99.4,102,105.2,108.4,111.4,114.4,117,118.3,119.6,120.5,121.1,121.8,119.4,118.6,111.5,105.5,103.5,103.1,102.2,101.6,101.5,98,96.2,93.9,93.5,
Lesotho,LSO,People using at least basic sanitation services (% of population),,,,,,,,,,,8.895124631,11.20546451,13.50893102,15.70055161,17.85590701,19.97427618,22.05577643,24.09137935,26.09116508,28.054741,29.98219391,31.873296,33.72243986,35.53706646,37.31715637,39.0626453,40.77341633,42.75432019,,,
Lesotho,LSO,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,,,50.6,,,,,,,,61.9,,,,,,,,,,,,,,,27.8,,,
Lesotho,LSO,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,,,64.6,,,,,,,,80.4,,,,,,,,,,,,,,,50.3,,,
Lesotho,LSO,"Smoking prevalence, females (% of adults)",,,,,,,,,,,0.6,,,,,0.5,,,,,0.5,0.5,0.5,0.4,0.4,0.4,0.4,,,,
Lesotho,LSO,"Smoking prevalence, males (% of adults)",,,,,,,,,,,36.8,,,,,41.5,,,,,46.5,47.5,48.8,49.7,51.3,52.6,53.9,,,,
Lesotho,LSO,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,17.6,,,,,20,,,,,22.7,23.3,24,24.4,25.3,26,26.7,,,,
Lesotho,LSO,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,47,,48,,,
Liberia,LBR,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,18.80146599,,,,,,35.71384048,,,
Liberia,LBR,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,,,,,,,,,,,,,,,,10.3,,,,,,19.1,,,30,,,,
Liberia,LBR,"Immunization, DPT (% of children ages 12-23 months)",,,,,,,,,,50,46,42,39,35,31,60,60,65,75,81,70,77,80,80,63,80,84,84,84,74,
Liberia,LBR,"Immunization, HepB3 (% of one-year-old children)",,,,,,,,,,,,,,,,,,,75,81,70,77,80,80,63,80,84,84,84,74,
Liberia,LBR,"Immunization, measles (% of children ages 12-23 months)",,,,,,,,,,69,63,58,52,47,41,62,63,71,76,83,65,71,80,74,58,74,80,87,91,85,
Liberia,LBR,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",6.02,6.89,5.76,5.22,4.67,4.12,3.48,2.91,3.22,2.95,2.8,2.4,2.11,1.84,1.73,1.66,1.59,1.51,1.48,1.4,1.32,1.24,1.17,1.11,1.06,1.01,0.96,0.91,0.81,0.74,
Liberia,LBR,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,478.3399516,475.1771201,461.7319183,446.4457086,428.7016361,404.6264365,388.8059363,383.1794058,383.3316287,368.8136449,345.7721818,330.4126552,307.9030636,317.2799145,337.5731849,346.9723934,386.3047518,401.1095601,361.5039793,,
Liberia,LBR,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,240,245,250,256,262,267,272,277,282,288,293,299,304,308,308,308,308,308,308,,
Liberia,LBR,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,894,913,1010,878,837,816,782,754,738,724,708,694,683,674,688,691,661,661,,,
Liberia,LBR,"Mortality rate, neonatal (per 1,000 live births)",59.2,58,56.7,55.4,54.4,53.4,52.4,51,49.4,47.6,45.7,43.7,41.8,40.1,38.6,37.3,36.1,35,34.1,33.4,33,32.7,32.7,32.8,33,33,33.1,33,32.8,32.4,
Liberia,LBR,"Mortality rate, under-5 (per 1,000 live births)",262.6,264.6,263.7,260.2,254.1,245.9,236.2,225.3,213.4,201,188,175.1,162.3,150.1,138.9,129.1,120.8,114.1,108.6,104.2,100.8,98,95.7,93.8,94.3,91,89.3,87.9,86.4,84.6,
Liberia,LBR,"Mortality rate, under-5, female (per 1,000 live births)",248.5,250.5,249.9,246.6,240.7,233,223.9,213.5,202.3,190.2,177.8,165.2,152.8,141,130.2,120.8,112.9,106.5,101.2,97.1,93.7,91,88.8,87.1,87.6,84.2,82.7,81.4,80,78.2,
Liberia,LBR,"Mortality rate, under-5, male (per 1,000 live births)",276.1,278.2,277.1,273.2,266.7,258.1,247.9,236.5,224.1,211.3,198,184.5,171.3,158.7,147.2,137,128.4,121.3,115.6,111.1,107.5,104.7,102.3,100.3,100.7,97.3,95.4,94,92.5,90.7,
Liberia,LBR,People using at least basic sanitation services (% of population),,,,,,,,,,,13.51692668,13.82351883,14.1328904,14.44461885,14.758928,15.07559844,15.25143303,15.422997,15.58994483,15.75465904,15.91700014,16.07704516,16.23418526,16.38870757,16.53999341,16.68808774,16.83280719,16.9735177,,,
Liberia,LBR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,71.4,,,,,,,41.7,,44.4,,,,
Liberia,LBR,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,91.3,,,,,,,76.4,,75.6,,,,
Liberia,LBR,"Smoking prevalence, females (% of adults)",,,,,,,,,,,5.3,,,,,3.5,,,,,2.3,2.2,2,1.8,1.7,1.6,1.5,,,,
Liberia,LBR,"Smoking prevalence, males (% of adults)",,,,,,,,,,,22.5,,,,,20.9,,,,,19.4,19.2,19,18.8,18.6,18.3,18.1,,,,
Liberia,LBR,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,13.8,,,,,12.1,,,,,10.8,10.7,10.5,10.3,10.1,9.9,9.8,,,,
Liberia,LBR,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,37,,39,,,
Libya,LBY,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,,,,,,,65.66751862,,,
Libya,LBY,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,,,,25.7,,,,,,,,23.7,,,,20.4,,,,,,,16.3,,,,,,
Libya,LBY,"Immunization, DPT (% of children ages 12-23 months)",84,87,90,96,95,95,96,96,95,94,94,94,93,95,97,98,98,98,98,98,98,98,98,96,94,97,97,96,73,73,
Libya,LBY,"Immunization, HepB3 (% of one-year-old children)",,,88,91,92,92,93,91,92,92,92,93,91,96,99,97,98,98,98,98,98,98,98,96,94,97,97,96,73,73,
Libya,LBY,"Immunization, measles (% of children ages 12-23 months)",89,87,88,91,92,92,93,91,92,92,93,93,91,96,99,97,98,98,98,98,98,98,98,96,93,98,97,94,73,73,
Libya,LBY,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",0.01,0.01,0.01,0.01,0.02,0.03,0.03,0.04,0.05,0.06,0.07,0.09,0.11,0.12,0.14,0.16,0.17,0.18,0.19,0.19,0.19,0.19,0.18,0.17,0.16,0.15,0.14,0.12,0.11,0.1,
Libya,LBY,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,,
Libya,LBY,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,70,68,66,64,61,57,55,53,52,53,53,56,55,58,63,70,73,72,,,
Libya,LBY,"Mortality rate, neonatal (per 1,000 live births)",20.9,20.4,19.8,19.2,18.6,18.1,17.6,17.2,16.8,16.4,15.9,15.4,14.9,14.4,13.8,13,12.2,11.4,10.6,9.9,9.4,8.9,8.5,8.1,7.8,7.5,7.2,6.9,6.7,6.5,
Libya,LBY,"Mortality rate, under-5 (per 1,000 live births)",41.7,39.6,37.7,35.9,34.5,33.1,31.9,30.8,29.8,28.9,28.1,27.3,26.4,25.5,24.4,23.1,21.7,20.2,18.8,17.6,16.6,17.5,15.1,14.4,13.8,13.3,12.8,12.4,11.9,11.5,
Libya,LBY,"Mortality rate, under-5, female (per 1,000 live births)",37.9,35.9,34.1,32.5,31.1,29.8,28.7,27.7,26.8,25.9,25.2,24.4,23.7,22.8,21.8,20.6,19.3,18,16.7,15.7,14.8,15.8,13.5,12.9,12.4,11.9,11.5,11,10.7,10.4,
Libya,LBY,"Mortality rate, under-5, male (per 1,000 live births)",45.3,43,41,39.3,37.6,36.2,34.9,33.7,32.7,31.7,30.8,30,29.1,28.1,26.9,25.5,23.9,22.3,20.7,19.4,18.3,19.2,16.6,15.9,15.2,14.7,14.1,13.6,13.1,12.7,
Libya,LBY,People using at least basic sanitation services (% of population),,,,,,,,,,,97.41578947,97.57894737,97.74210526,97.90526316,98.06842105,98.23157895,98.39473684,98.55789474,98.72105263,98.88421053,99.04736842,99.21052632,99.37368421,99.53684211,99.7,99.86315789,100,100,,,
Libya,LBY,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,"Smoking prevalence, females (% of adults)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,"Smoking prevalence, males (% of adults)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,62,,64,,,
Liechtenstein,LIE,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Immunization, DPT (% of children ages 12-23 months)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Immunization, HepB3 (% of one-year-old children)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Immunization, measles (% of children ages 12-23 months)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Mortality rate, neonatal (per 1,000 live births)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Mortality rate, under-5 (per 1,000 live births)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Mortality rate, under-5, female (per 1,000 live births)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Mortality rate, under-5, male (per 1,000 live births)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,People using at least basic sanitation services (% of population),,,,,,,,,,,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,99.95,,,
Liechtenstein,LIE,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Smoking prevalence, females (% of adults)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Smoking prevalence, males (% of adults)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Smoking prevalence, total (ages 15+)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,UHC service coverage index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,,,,,,,,,,,,73.75519562,,,77.90628815,,,82.8838501,,,
Lithuania,LTU,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,,,,33.2,,,,,,,,,,,50.4,,,,,,,,,,,,,,
Lithuania,LTU,"Immunization, DPT (% of children ages 12-23 months)",,,78,83,83,90,91,90,93,93,94,95,95,94,94,94,94,95,96,98,95,92,93,93,93,93,94,94,92,92,
Lithuania,LTU,"Immunization, HepB3 (% of one-year-old children)",,,,,,,,,73,96,98,95,94,95,94,95,95,96,96,95,94,95,93,93,94,94,95,94,93,92,
Lithuania,LTU,"Immunization, measles (% of children ages 12-23 months)",,,89,92,93,94,96,96,97,97,97,97,98,98,98,97,97,97,97,96,96,94,93,93,93,94,94,94,92,93,
Lithuania,LTU,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",0.02,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.21,0.08,0.09,0.1,0.11,0.11,0.12,0.13,0.13,0.14,0.15,0.16,0.16,0.16,0.18,0.18,0.19,0.19,0.19,
Lithuania,LTU,"Incidence of malaria (per 1,000 population at risk)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,"Incidence of tuberculosis (per 100,000 people)",,,,,,,,,,,87,86,81,88,69,73,82,79,75,69,64,65,62,60,57,55,54,51,44,,
Lithuania,LTU,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",,,,,,,,,,,17,16,14,14,13,14,14,14,13,11,10,10,10,10,9,9,8,8,,,
Lithuania,LTU,"Mortality rate, neonatal (per 1,000 live births)",7.9,9.3,10.7,10.8,9.5,7.7,6.4,5.6,5.1,4.8,4.5,4.4,4.3,4.3,4.3,4.2,4,3.7,3.3,3.1,2.9,2.7,2.5,2.4,2.4,2.3,2.3,2.2,2.1,2,
Lithuania,LTU,"Mortality rate, under-5 (per 1,000 live births)",15,16.4,17.9,18.2,16.9,15,13.4,12.3,11.6,11.1,10.7,10.3,9.9,9.5,9.3,9,8.6,8,7.3,6.7,6.1,5.6,5.2,5,5,4.9,4.7,4.4,4,3.7,
